,0,1
632,116.0857915228957,24.43
633,114.26398392679494,31.08
634,151.16729327772248,24.1
635,128.32334153715846,11.56
636,156.22424843162216,8.91
637,141.91105362074,27.46
638,150.85155262952543,28.12
639,141.1309183406502,9.5
640,186.5552741074991,17.4
641,158.37846664658397,112.85
642,138.3009387322803,8.01
643,164.77249648536352,31.46
644,146.26769689498883,71.0
645,116.03287982489839,50.97
646,143.48165066538425,13.33
647,107.55385137700353,52.95
648,139.6188763754753,6.93
649,145.4947204778029,32.84
650,143.38454187082317,20.23
651,140.08693953020634,22.87
652,122.48798789934735,14.41
653,140.91086348554018,26.04
654,169.96197733318087,21.9
655,142.70361125686748,29.98
656,138.28943190825942,8.16
657,130.6991812142953,45.85
658,153.23597107093167,11.19
659,138.92674244668385,22.28
660,158.88993563381956,26.24
661,116.63286260134402,28.48
662,196.55387308783165,102.54
663,138.95793399861589,27.55
664,153.6835452090571,8.9
665,102.82522824875994,16.32
666,180.98283482320196,23.06
667,119.36065357112703,19.68
668,177.0912315531834,26.64
669,138.48869090808944,65.25
670,130.52377588766106,10.78
671,149.1151456289268,27.97
672,113.44170730375473,24.8
673,172.8391413236813,32.42
674,116.65902411570156,23.98
675,105.9899491639764,10.1
676,105.71229426191557,10.13
677,105.30097611499599,10.76
678,104.49882448998133,10.94
679,102.90466095540295,11.76
680,103.70750089255337,12.27
681,103.26533617183914,12.35
682,104.44717796893771,11.31
683,190.01471107649655,3.86
684,134.2768903088719,7.61
685,135.78705248492108,25.38
686,136.01953888927363,28.93
687,104.6014898215564,14.58
688,104.78672167912927,11.06
689,140.9449609792315,24.12
690,138.25283498799573,10.28
691,118.14662317851901,34.63
692,103.55504824416472,15.66
693,131.3592560814284,22.27
694,187.93709461695133,3.15
695,104.37692597333479,25.6
696,118.50609947277547,18.33
697,111.21506358076995,47.63
698,125.29953290880371,27.08
699,129.01103009207384,27.98
700,103.28538375607292,11.64
701,157.86732004083555,22.93
702,103.55215836597229,11.73
703,103.11067394722534,11.42
704,103.69824071847673,9.46
705,140.232428645817,66.32
706,155.3825092922402,104.91
707,108.09846558868169,6.43
708,104.11121527424866,10.1
709,204.30806991644707,22.85
710,129.3133226468592,22.68
711,107.63583146717106,22.27
712,145.99737587237613,12.57
713,145.27807775855155,7.36
714,105.70283564551553,11.13
715,104.7075356090081,11.32
716,112.38431164083988,7.8
717,107.94431397919088,10.79
718,107.51270096685732,11.25
719,111.16246061612831,8.14
720,143.59383069165122,72.19
721,105.71370350145958,12.63
722,107.82095958455038,2.59
723,103.13382151588114,15.43
724,104.36741751829192,12.9
725,103.24708131601857,16.1
726,110.85374203398783,3.58
727,108.71525952959398,9.81
728,105.50821369823238,15.18
729,104.80929334432811,11.66
730,105.4566258612973,12.12
731,104.60361485684973,13.99
732,105.65222226947544,11.42
733,103.01087674931112,11.03
734,104.91145249221388,14.44
735,107.71813952138007,13.4
736,108.4069418874384,7.62
737,109.30132166975146,4.28
738,109.35271840941414,5.01
739,103.78079466121228,13.1
740,106.62852903706346,12.53
741,106.32015012288267,12.47
742,106.57716070011634,15.85
743,103.70939027232566,12.36
744,104.7373882067658,11.06
745,105.6624629407172,11.75
746,104.53182095635648,14.18
747,104.5318332346744,12.69
748,105.83721141072253,11.65
749,102.97979268958743,11.5
750,103.70967367937561,11.42
751,102.82590969476439,13.96
752,104.10939990422436,14.18
753,106.65919207799497,13.92
754,106.02190025148938,14.18
755,104.36692588310042,14.0
756,105.73416670745684,11.93
757,106.47432279709858,12.35
758,104.01768785935361,14.82
759,105.85765439452305,11.43
760,104.80928883256907,12.3
761,106.12498067312049,11.79
762,106.24833506696191,11.27
763,104.11042070479348,12.65
764,104.24408691441442,12.28
765,103.65824231817979,13.07
766,104.42913114952287,12.75
767,104.89165959322794,11.42
768,104.77863932778966,11.83
769,103.37058678751869,12.38
770,103.80246709493525,12.2
771,103.83348313628403,12.55
772,107.2555619839419,13.59
773,105.97063656894947,14.9
774,107.0191726618577,7.97
775,104.16159562001346,13.59
776,108.20128787803414,10.87
777,104.31637520128332,14.35
778,104.3987172627917,11.95
779,103.76155262946101,13.66
780,103.35051342600865,13.3
781,105.85715889831529,14.15
782,107.40977942281775,15.83
783,106.04268934310056,12.98
784,104.2953082802198,11.0
785,106.38195652310655,12.04
786,104.29577041795226,11.9
787,104.19222241694193,11.7
788,103.34968685914905,15.95
789,104.57214685518436,16.56
790,104.37695677263879,13.69
791,103.18460950816552,15.2
792,105.81638637187635,10.75
793,104.36702369536806,12.48
794,103.45301472928058,11.07
795,103.6062824868118,14.44
796,108.42759699027683,11.77
797,104.7061679456948,12.97
798,142.87765568462,33.01
799,104.67729717715483,14.75
800,105.70319360991054,11.52
801,103.19529629570427,10.93
802,103.28781297495202,11.93
803,102.88650003667868,12.7
804,104.01743356528299,12.42
805,108.61244659704555,6.04
806,103.98732604458354,15.65
807,105.86828910330131,11.88
808,106.53603621514418,14.53
809,106.43325744018527,14.56
810,144.86217058543414,16.0
811,103.65850448956846,18.91
812,103.5765184927185,12.01
813,144.13453735750727,28.75
814,143.48783811745258,25.66
815,108.90051552596488,12.18
816,106.89596986760981,11.71
817,131.6573100297442,18.73
818,167.61591042087204,18.19
819,135.51602999935028,30.28
820,130.48912096243686,59.76
821,104.9939076183558,12.73
822,127.07414575074064,32.34
823,104.14087863802719,11.36
824,165.41566560413696,20.35
825,124.17089963570885,48.79
826,141.7134516721175,15.86
827,127.80732523767321,27.53
828,103.86162752556042,10.92
829,103.24841988883291,11.55
830,144.19019368850746,4.54
831,145.5558180048334,9.14
832,143.48886134552464,15.76
833,146.94197545175678,22.39
834,152.39050733585762,31.36
835,144.3709547186846,12.16
836,146.26251690063006,14.79
837,144.92486673404713,13.52
838,147.34017473004448,21.76
839,144.47171768495895,14.64
840,150.1156083653347,16.33
841,148.65566927553394,27.84
842,148.84016141650758,24.55
843,142.84573427620646,9.36
844,142.12525777760902,8.27
845,146.18584325449135,14.33
846,144.56150397919214,23.44
847,144.90074176063044,11.88
848,145.53780000445934,15.69
849,146.4932989912532,26.96
850,145.8456500812434,16.41
851,143.13175762801336,13.22
852,145.53720492488395,22.4
853,143.7687891274912,12.3
854,147.3460610844441,18.2
855,148.31193565674758,17.21
856,149.95610858019782,19.48
857,153.09088621644213,30.58
858,144.9187475181002,19.68
859,147.49877489325326,18.61
860,148.0639867093353,22.91
861,147.6527343600314,21.54
862,146.13136591104515,25.14
863,147.07704595497032,23.17
864,143.97228124288074,24.22
865,144.558184331232,23.13
866,146.18226629843983,20.47
867,146.35687106609515,28.13
868,144.35234232126462,23.47
869,147.5181942367227,19.92
870,144.71191957059693,22.06
871,142.09075675964579,13.9
872,144.4341798755166,22.24
873,144.76310199116784,13.79
874,148.97720838324219,23.51
875,146.30431689999514,21.82
876,145.903367566095,11.39
877,144.74161757515336,21.7
878,146.46827630935883,23.68
879,144.79250654586286,16.43
880,147.15651365996592,26.52
881,149.41755344807277,28.22
882,145.68645711022242,24.88
883,149.07798309569534,19.67
884,145.28517185347832,21.88
885,146.1998786020815,27.53
886,143.58875176384646,14.73
887,143.0131288952666,21.09
888,145.25288731721062,28.47
889,147.44140966612878,19.65
890,145.9509587372467,18.43
891,144.04908260387384,11.33
892,143.8846174398419,20.18
893,147.08076242176716,24.78
894,151.26344724910743,31.95
895,144.9733073899261,23.54
896,147.74759066141954,25.78
897,144.71576750830386,21.58
898,147.13059829431415,26.4
899,145.8149513796013,25.42
900,144.34503294212755,20.75
901,157.35442572089076,8.84
902,145.60811117456788,17.42
903,148.482872771136,26.05
904,150.97960865895385,27.65
905,144.88585107826478,22.49
906,146.90973272342745,27.16
907,146.49337761454962,32.74
908,147.37493139169,12.83
909,148.4469969052937,27.16
910,143.5892647869606,24.23
911,152.1197414174295,32.41
912,145.79829299787363,17.71
913,145.87021176011638,27.03
914,148.50751175917054,30.61
915,147.59550991939443,17.9
916,146.34062279858335,24.66
917,148.3641764812035,25.17
918,147.33606493061748,18.1
919,148.77316094413806,27.36
920,145.0299508980698,14.7
921,147.77410644309018,27.5
922,146.02624524440338,17.5
923,146.93528408339495,15.8
924,147.03571782006023,15.23
925,147.78089921632122,15.96
926,142.17616500038088,14.03
927,141.19427022426748,14.92
928,142.39508139612707,22.77
929,146.63911239493146,25.45
930,140.5681241068069,7.46
931,148.62184207565508,17.27
932,142.81075391568197,6.73
933,125.54502317910115,4.13
934,149.9104008008633,24.28
935,147.42658522798172,27.07
936,148.52427142378335,18.03
937,144.25002328744614,17.44
938,143.52931852043642,6.79
939,148.43100860600146,16.42
940,142.070444595731,11.7
941,132.1504615166221,76.18
942,141.02132690580646,11.11
943,102.82405689851163,61.04
944,143.911143159861,19.3
945,147.80522917998636,21.63
946,148.78946428512842,22.4
947,170.54530190753852,25.3
948,143.05287956326973,23.31
949,137.3288032061201,78.48
950,143.64240270967923,15.39
951,139.0308809523952,11.29
952,140.69786488135782,22.58
953,138.98077598328783,65.83
954,116.93799867074354,33.46
955,143.0679817445401,3.35
956,148.95275527444315,27.44
957,143.45687448798571,15.48
958,190.0035308072751,11.71
959,137.51326387113738,76.59
960,105.39602624191569,11.15
961,104.86178551587254,11.34
962,140.5984413751455,14.99
963,162.8493130425215,25.45
964,162.04497074788932,23.59
965,119.31085509785562,18.53
966,150.20169126399878,21.53
967,136.26915919689668,8.63
968,111.26637100569555,8.19
969,137.89363789421205,31.74
970,141.72171285614274,15.75
971,157.57573668493,25.2
972,141.46858580065674,9.13
973,149.07102489056558,28.82
974,137.35235891473354,32.21
975,139.36693507332666,26.86
976,118.02226399394377,24.45
977,118.43373708706802,24.74
978,146.21492075135455,23.1
979,134.56543856280362,25.19
980,129.23453067048283,54.62
981,142.8208572444882,11.13
982,118.8399907112965,85.28
983,142.6459032155806,7.86
984,166.1497765317561,107.81
985,136.89690722611843,27.7
986,161.72292910026104,32.17
987,128.77811717944232,37.29
988,144.2641827782202,18.28
989,119.94711825303199,24.76
990,138.64514811011222,5.05
991,141.64059610206124,6.94
992,113.24069979605628,26.89
993,204.92097704687,43.32
994,150.89199145329988,34.36
995,104.06963561250093,10.72
996,144.441479503669,15.0
997,149.50684197369748,13.8
998,135.12394120990348,31.17
