date time lat lon depth ML nstn dmin gap trms ERH ERZ fixed nph quality
2024-04-05 15:23:18.65 23.2288 121.3782 18.07 4.10 99 4.50 108 0.32 0.10 0.10 F 175 C
2024-04-05 16:09:30.91 24.1185 121.7013 16.70 4.01 99 9.20 166 0.31 0.10 0.10 F 215 C
2024-04-05 16:14:51.67 24.0577 121.8092 24.16 4.23 99 21.00 69 0.31 0.10 0.10 F 312 B
2024-04-05 16:19:15.23 24.2138 121.7527 14.33 4.36 99 10.50 73 0.30 0.10 0.10 F 302 B
2024-04-05 16:22:28.79 24.1780 121.7832 3.95 4.58 99 14.90 88 0.33 0.20 0.20 F 217 C
2024-04-05 17:17:18.05 24.0472 121.6353 15.72 4.09 99 4.90 91 0.31 0.10 0.10 F 234 C
2024-04-05 17:46:30.87 24.1652 121.6665 26.80 4.09 99 4.50 88 0.31 0.20 0.20 F 225 B
2024-04-05 18:49:24.81 23.8930 121.9667 31.58 4.80 99 37.10 111 0.43 0.40 0.50 F 217 C
2024-04-05 19:48:01.65 24.1630 121.7352 10.40 4.36 99 11.40 81 0.29 0.10 0.10 F 321 B
2024-04-05 20:12:11.59 24.1310 121.7128 16.36 4.57 99 9.70 83 0.32 0.10 0.10 F 247 B
2024-04-05 20:26:27.78 23.9668 121.7500 25.96 5.46 99 13.90 93 0.29 0.20 0.20 F 266 B
2024-04-05 20:36:23.67 23.9907 121.6455 40.27 4.11 99 3.60 70 0.33 0.20 0.10 F 348 B
2024-04-05 21:34:13.67 24.0282 121.6477 28.09 4.56 99 6.80 59 0.32 0.10 0.10 F 348 B
2024-04-05 21:58:17.82 24.2703 121.7133 13.98 4.01 99 5.60 79 0.27 0.10 0.10 F 272 B
2024-04-05 22:53:17.11 24.1200 121.7032 17.21 4.22 99 9.20 92 0.30 0.10 0.10 F 240 B
2024-04-06 01:33:41.68 24.1062 121.7062 6.94 4.21 99 10.30 128 0.33 0.20 0.20 F 296 C
2024-04-06 02:07:24.78 23.9188 121.6693 34.00 4.01 99 7.10 70 0.33 0.10 0.10 F 355 B
2024-04-06 02:56:35.63 23.9588 121.6220 27.93 4.20 99 1.90 73 0.32 0.10 0.10 F 358 B
2024-04-06 03:50:22.17 24.1670 121.6712 17.82 4.35 99 5.00 59 0.34 0.10 0.10 F 363 B
2024-04-06 03:52:55.30 24.1908 121.7282 20.47 5.33 99 11.30 74 0.35 0.10 0.10 F 340 B
2024-04-06 05:25:22.81 24.1833 121.7310 20.41 4.30 99 11.30 90 0.30 0.10 0.10 F 200 B
2024-04-06 06:02:20.00 23.9482 121.7478 25.02 4.74 99 14.00 106 0.34 0.20 0.10 F 262 C
2024-04-06 06:52:33.81 23.8588 121.6160 32.26 4.59 99 5.20 84 0.32 0.20 0.10 F 382 B
2024-04-06 07:53:29.14 24.1225 121.7072 17.03 4.29 99 9.50 56 0.32 0.10 0.10 F 309 B
2024-04-06 08:10:25.67 23.8537 121.5523 8.33 4.72 99 7.40 61 0.40 0.10 0.10 F 307 B
2024-04-06 09:07:57.20 24.2320 121.7437 12.17 4.29 99 8.60 74 0.32 0.10 0.10 F 284 B
2024-04-06 10:47:13.53 23.9365 121.6660 34.03 5.39 99 6.80 91 0.35 0.20 0.10 F 303 C
2024-04-06 10:49:09.77 23.8547 121.5445 8.89 4.03 91 7.70 126 0.43 0.20 0.20 F 137 C
2024-04-06 11:53:52.81 24.2557 121.8707 20.77 4.05 99 13.70 64 0.34 0.10 0.10 F 335 B
2024-04-06 13:17:53.62 24.2275 121.7527 12.08 4.77 99 9.00 92 0.35 0.10 0.10 F 243 C
2024-04-06 13:19:04.94 24.2420 121.7380 12.77 4.12 73 7.50 165 0.32 0.20 0.10 F 116 C
2024-04-06 15:43:09.20 24.2565 121.7643 12.33 4.44 99 6.00 75 0.30 0.10 0.10 F 286 B
2024-04-06 15:44:09.92 24.2655 121.7600 12.34 4.14 99 4.90 171 0.36 0.20 0.10 F 167 C
2024-04-06 15:46:26.36 24.2620 121.7497 12.05 4.16 99 5.20 81 0.30 0.10 0.10 F 296 B
2024-04-06 15:53:04.57 24.2515 121.7570 11.96 4.60 33 6.40 196 0.21 0.30 0.20 F 48 C
2024-04-06 15:53:11.85 24.1950 121.8497 22.05 5.14 99 16.30 185 0.30 0.10 0.10 F 233 D
2024-04-06 16:03:05.42 24.2258 121.7502 12.90 4.08 65 9.20 168 0.27 0.20 0.20 F 109 C
2024-04-06 21:15:10.18 24.0400 121.7223 21.49 5.22 99 12.80 80 0.35 0.10 0.10 F 399 B
2024-04-06 21:24:56.88 24.2597 121.7520 11.31 4.16 99 5.50 160 0.31 0.20 0.10 F 202 C
2024-04-06 21:50:20.07 24.2433 121.7037 15.11 4.31 99 8.60 71 0.33 0.10 0.10 F 366 B
2024-04-06 22:30:51.08 24.0588 121.5993 6.73 4.28 99 2.50 77 0.38 0.10 0.10 F 399 B
2024-04-07 02:06:00.88 24.2672 121.7508 12.28 4.64 99 4.60 83 0.37 0.30 0.30 F 232 A
2024-04-07 03:45:20.15 23.8065 121.5953 34.45 4.16 99 3.90 93 0.47 0.20 0.20 F 275 C
2024-04-07 04:43:14.03 23.9683 121.6133 27.46 4.57 99 0.70 62 0.32 0.10 0.10 F 322 B
2024-04-07 04:48:02.47 23.8443 121.5505 24.03 4.32 99 6.40 75 0.38 0.20 0.20 F 312 B
2024-04-07 05:00:07.95 24.0570 121.7270 36.47 4.41 99 12.80 81 0.33 0.10 0.10 F 342 B
2024-04-07 09:49:56.61 24.2468 121.8325 2.76 4.04 99 10.90 80 0.37 0.20 0.20 F 336 C
2024-04-07 10:01:22.14 24.1607 121.9708 41.70 5.63 99 27.90 77 0.46 0.20 0.20 F 341 B
2024-04-07 10:24:40.31 24.1027 121.6897 17.71 4.58 99 9.00 64 0.32 0.10 0.10 F 330 B
2024-04-07 10:52:43.62 24.1967 121.9035 23.55 4.05 99 20.00 70 0.33 0.10 0.10 F 324 B
2024-04-07 11:33:12.33 24.0227 121.6598 40.18 4.45 99 7.00 66 0.32 0.20 0.10 F 380 B
2024-04-07 14:13:38.88 24.1762 121.9707 28.32 4.39 99 26.90 72 0.34 0.20 0.10 F 273 B
2024-04-07 15:35:22.12 24.2892 121.8482 10.46 4.21 99 10.30 68 0.34 0.10 0.10 F 379 B
2024-04-07 18:12:54.87 24.0225 121.6042 20.24 4.34 99 5.30 81 0.28 0.10 0.10 F 343 B
2024-04-07 19:58:41.65 23.9417 121.6567 39.41 4.70 99 5.70 73 0.29 0.10 0.10 F 348 B
2024-04-07 22:49:29.88 24.2400 121.8628 23.95 5.00 99 13.90 68 0.30 0.10 0.10 F 334 B
2024-04-07 23:28:50.64 24.2477 121.8563 24.27 4.45 99 12.80 68 0.30 0.10 0.10 F 319 B
2024-04-08 01:46:04.29 24.2553 121.8313 24.04 4.00 99 10.30 68 0.31 0.10 0.10 F 332 B
2024-04-08 05:09:35.10 24.2157 121.8228 24.46 5.21 99 12.80 74 0.34 0.10 0.10 F 320 B
2024-04-08 08:14:15.51 24.1860 121.6968 9.95 4.14 99 8.10 83 0.33 0.10 0.10 F 341 B
2024-04-08 08:44:29.02 23.9503 121.6480 34.10 4.16 99 4.40 153 0.30 0.20 0.20 F 188 C
2024-04-08 08:45:06.89 23.9527 121.6368 34.49 4.55 99 3.40 100 0.33 0.20 0.20 F 196 C
2024-04-08 09:19:45.24 24.2193 121.6883 29.06 4.44 99 9.50 77 0.30 0.10 0.10 F 256 B
2024-04-08 12:23:46.33 24.0200 121.5735 8.48 4.04 86 6.40 102 0.38 0.20 0.20 F 145 C
2024-04-08 18:02:37.25 23.9365 121.6558 35.36 5.49 99 6.00 96 0.28 0.20 0.10 F 319 B
2024-04-08 22:14:08.22 23.9920 121.6963 27.60 5.04 97 8.60 97 0.25 0.20 0.20 F 161 B
2024-04-08 22:35:00.55 24.1132 121.6637 44.88 4.23 99 6.50 79 0.31 0.20 0.20 F 231 B
2024-04-08 23:26:14.42 24.1680 121.6757 28.08 4.62 99 5.50 80 0.30 0.20 0.10 F 252 B
2024-04-09 01:33:13.45 23.7632 121.5552 25.06 4.47 99 2.80 85 0.29 0.10 0.10 F 300 B
2024-04-09 02:17:02.40 23.9523 121.6138 27.28 4.29 99 2.50 72 0.33 0.20 0.10 F 212 B
2024-04-09 07:40:11.60 23.8445 121.5232 8.94 4.35 98 7.50 77 0.36 0.20 0.20 F 163 B
2024-04-09 09:50:42.30 24.0283 121.6635 36.38 4.15 99 7.80 65 0.31 0.20 0.10 F 302 B
2024-04-09 12:20:22.85 24.2308 121.7323 12.63 4.14 99 8.80 79 0.32 0.10 0.10 F 334 B
2024-04-09 13:03:41.60 24.1903 121.6910 32.99 4.08 99 7.80 59 0.29 0.10 0.10 F 343 B
2024-04-09 13:22:05.49 23.9442 121.6217 31.76 4.12 99 3.50 69 0.34 0.10 0.10 F 332 B
2024-04-09 17:59:23.81 23.9782 121.6358 40.89 4.07 99 2.30 92 0.31 0.20 0.10 F 291 C
2024-04-09 21:05:49.11 24.2582 121.8898 9.88 4.13 99 15.40 67 0.30 0.10 0.10 F 317 C
2024-04-09 21:34:45.44 24.1192 121.7023 17.48 4.70 99 9.20 55 0.31 0.10 0.10 F 326 B
2024-04-09 21:36:15.21 24.0375 121.6598 28.86 4.29 99 7.40 75 0.30 0.10 0.10 F 302 B
2024-04-10 03:17:30.67 23.9292 121.6318 34.20 4.03 99 4.10 83 0.33 0.20 0.10 F 285 B
2024-04-10 03:20:46.53 24.2557 121.7945 22.10 4.04 99 7.50 79 0.26 0.20 0.20 F 298 A
2024-04-10 06:57:53.65 24.0652 121.7247 28.72 4.24 99 12.40 62 0.31 0.10 0.10 F 316 B
2024-04-10 09:09:44.91 23.9060 121.6660 37.08 4.85 99 6.60 74 0.36 0.10 0.10 F 345 B
2024-04-10 11:22:59.96 24.1022 121.7578 28.88 4.89 99 15.10 61 0.32 0.10 0.10 F 351 B
2024-04-10 16:27:07.05 24.1963 121.7728 19.88 4.39 99 12.70 71 0.31 0.10 0.10 F 338 B
2024-04-10 16:55:12.09 24.2085 121.7502 1.83 4.96 99 11.10 97 0.41 0.30 0.30 F 316 C
2024-04-10 19:58:59.97 24.1348 121.9002 34.19 4.58 99 24.60 79 0.50 0.30 0.30 F 360 C
2024-04-10 22:02:00.62 24.0452 121.6323 24.91 4.30 99 4.90 67 0.35 0.10 0.10 F 323 B
2024-04-11 00:53:27.50 24.1828 121.6810 27.22 4.23 99 6.50 61 0.38 0.10 0.10 F 307 B
2024-04-11 04:02:06.36 24.1905 121.6698 37.75 4.17 99 5.90 86 0.30 0.30 0.30 F 338 A
2024-04-11 13:23:57.56 24.2917 121.8927 1.24 4.07 99 14.70 88 0.41 0.30 0.30 F 289 C
2024-04-11 14:09:24.99 24.1470 121.7055 21.20 4.12 99 8.50 44 0.34 0.10 0.10 F 333 B
2024-04-11 18:52:26.47 24.1327 121.6868 17.47 4.08 99 7.10 92 0.35 0.30 0.20 F 356 B
2024-04-12 00:29:01.17 24.0105 121.6903 29.16 4.41 99 8.70 63 0.32 0.10 0.10 F 350 B
2024-04-12 00:54:51.38 23.9835 121.7430 24.57 4.44 99 13.20 81 0.31 0.10 0.10 F 333 B
2024-04-12 10:46:22.47 24.0328 121.6483 30.19 4.15 99 7.00 78 0.30 0.10 0.10 F 312 B
2024-04-12 21:00:50.57 23.9758 121.6462 38.00 4.07 99 3.30 70 0.32 0.10 0.10 F 344 B
2024-04-13 12:38:32.28 23.7448 121.5082 8.05 4.35 99 5.70 72 0.31 0.20 0.20 F 251 A
2024-04-13 12:38:49.41 23.7417 121.5010 7.95 4.79 99 6.10 51 0.42 0.10 0.20 F 347 B
2024-04-13 14:26:36.97 24.0273 121.5448 13.50 5.00 99 8.50 47 0.34 0.10 0.10 F 328 B
2024-04-13 23:23:47.00 24.2500 121.8830 20.58 4.14 99 15.10 62 0.34 0.10 0.10 F 361 B
2024-04-14 16:15:05.81 24.2057 121.6828 14.22 4.42 99 8.00 76 0.31 0.10 0.10 F 293 B
2024-04-14 17:47:12.50 23.9467 121.6953 38.98 4.29 99 8.90 74 0.31 0.10 0.10 F 357 B
2024-04-14 23:10:23.00 24.2572 121.7473 14.06 4.18 99 5.70 78 0.37 0.10 0.10 F 307 B
2024-04-15 18:47:44.85 24.0730 121.7290 35.32 4.67 99 12.70 61 0.32 0.10 0.10 F 349 B
2024-04-16 00:23:47.10 24.2420 121.7977 15.43 4.40 99 8.90 81 0.33 0.10 0.10 F 339 B
2024-04-16 00:37:53.26 24.2455 121.7970 15.95 4.51 99 8.50 71 0.32 0.10 0.10 F 338 B
2024-04-16 00:44:40.62 24.2385 121.7957 15.94 4.41 99 9.10 74 0.31 0.10 0.10 F 333 B
2024-04-16 18:59:50.29 24.1277 121.7525 31.49 5.20 99 13.60 81 0.33 0.20 0.10 F 345 B
2024-04-17 09:17:10.83 23.9235 121.6565 33.78 5.42 99 6.00 100 0.32 0.20 0.10 F 349 C
2024-04-18 08:18:07.41 24.1620 121.6700 30.10 4.05 99 4.80 69 0.29 0.20 0.20 F 314 B
2024-04-18 09:11:57.52 23.7690 121.7308 17.48 4.69 99 17.30 104 0.36 0.10 0.10 F 339 C
2024-04-19 02:43:39.84 23.9783 121.6568 39.92 4.16 99 4.40 70 0.33 0.10 0.10 F 334 B
2024-04-19 09:51:31.05 24.0535 121.7992 36.99 4.07 99 20.10 68 0.34 0.10 0.10 F 333 B
2024-04-19 14:25:47.31 24.3438 121.7852 21.71 4.66 44 4.90 79 0.17 0.20 0.10 F 57 B
2024-04-19 14:25:52.79 24.3380 121.7748 21.92 4.81 99 3.70 55 0.30 0.10 0.10 F 362 B
2024-04-20 00:35:11.62 24.2467 121.8462 12.09 4.59 99 12.00 80 0.42 0.30 0.20 F 347 A
2024-04-20 01:04:33.26 24.2422 121.6797 26.74 4.40 99 10.10 81 0.45 0.30 0.30 F 384 A
2024-04-21 02:40:56.77 23.5330 121.5578 35.52 5.64 99 14.40 87 0.30 0.10 0.10 F 355 B
2024-04-21 03:07:19.22 24.1857 121.6832 33.59 4.75 99 6.80 61 0.26 0.10 0.10 F 321 B
2024-04-21 04:13:20.71 23.9478 121.6203 31.44 4.00 99 3.10 77 0.33 0.20 0.10 F 341 B
2024-04-21 09:54:19.55 24.0187 121.7508 28.69 4.58 99 14.70 96 0.36 0.20 0.20 F 255 C
2024-04-21 16:35:52.17 24.1933 121.6653 32.19 5.42 99 5.80 75 0.32 0.20 0.20 F 213 B
2024-04-21 18:53:23.56 23.9338 121.6168 27.66 4.96 99 3.70 151 0.30 0.20 0.10 F 243 C
2024-04-22 00:01:34.20 24.2953 121.8218 9.57 4.24 99 7.50 76 0.29 0.10 0.10 F 285 B
2024-04-22 00:03:34.70 24.2942 121.8215 9.36 4.37 99 7.50 113 0.33 0.10 0.10 F 281 C
2024-04-22 09:08:39.72 23.7555 121.5405 10.32 5.60 99 4.20 83 0.28 0.10 0.10 F 329 B
2024-04-22 09:08:53.36 23.7912 121.5230 9.46 4.58 9 4.10 104 0.23 0.70 0.80 F 16 B
2024-04-22 09:09:14.18 23.7547 121.5262 10.01 4.55 22 5.20 116 0.25 0.30 0.30 F 30 B
2024-04-22 09:12:10.76 23.7867 121.5410 7.98 5.33 99 2.20 83 0.40 0.10 0.10 F 311 B
2024-04-22 09:12:29.91 23.7775 121.5182 9.51 4.32 12 4.70 82 0.27 0.80 1.00 F 20 A
2024-04-22 09:15:59.37 23.7705 121.5158 4.94 5.10 99 5.10 74 0.43 0.10 0.10 F 297 C
2024-04-22 09:17:10.18 23.7717 121.5223 7.40 5.05 99 4.50 98 0.40 0.10 0.10 F 289 C
2024-04-22 09:52:55.09 23.7748 121.5807 9.52 5.27 99 2.30 90 0.34 0.10 0.10 F 301 B
2024-04-22 09:53:14.02 23.7892 121.5713 8.67 4.59 21 0.90 177 0.16 0.20 0.20 F 31 C
2024-04-22 10:08:07.81 23.7642 121.5178 7.32 4.51 99 5.20 66 0.36 0.10 0.10 F 301 B
2024-04-22 10:46:11.64 23.7450 121.5277 8.30 4.31 99 4.60 75 0.29 0.10 0.10 F 200 B
2024-04-22 10:46:22.81 23.7597 121.5323 5.38 5.51 99 4.40 81 0.44 0.10 0.10 F 268 B
2024-04-22 10:47:18.54 23.7417 121.5062 6.77 4.24 21 5.60 89 0.39 0.30 0.40 F 42 B
2024-04-22 10:47:29.90 23.7450 121.5330 7.14 4.21 18 4.40 128 0.36 0.30 0.40 F 34 C
2024-04-22 10:47:45.84 23.7455 121.5398 8.84 4.04 8 4.20 145 0.16 0.30 0.40 F 16 C
2024-04-22 10:49:06.88 23.7540 121.5305 6.64 5.24 99 4.90 121 0.44 0.20 0.20 F 177 C
2024-04-22 10:50:31.52 23.7500 121.5450 6.80 5.77 99 4.50 94 0.35 0.10 0.10 F 283 C
2024-04-22 10:52:38.82 23.7347 121.5322 9.71 4.23 66 3.40 113 0.29 0.20 0.10 F 88 B
2024-04-22 10:53:06.38 23.7903 121.5387 7.30 4.06 52 2.50 76 0.31 0.40 0.40 F 76 A
2024-04-22 10:53:19.83 23.7348 121.5377 6.62 4.58 99 3.20 101 0.40 0.20 0.20 F 170 C
2024-04-22 10:53:26.42 23.7693 121.5088 8.77 4.29 14 5.80 80 0.19 0.40 0.30 F 22 A
2024-04-22 10:53:49.50 23.7412 121.5170 11.49 4.00 36 4.80 97 0.25 0.50 0.30 F 47 B
2024-04-22 10:55:24.40 23.7587 121.5175 6.46 4.60 99 5.60 101 0.39 0.10 0.10 F 194 C
2024-04-22 10:57:51.33 23.7795 121.5585 8.89 4.02 99 1.00 162 0.28 0.10 0.10 F 154 C
2024-04-22 10:58:30.10 23.7752 121.5513 8.16 4.24 99 1.80 133 0.30 0.20 0.10 F 162 B
2024-04-22 11:05:54.92 23.7365 121.5030 6.38 4.35 99 5.50 83 0.41 0.10 0.10 F 321 B
2024-04-22 11:10:14.23 23.7477 121.5267 8.28 4.85 99 4.90 117 0.35 0.10 0.10 F 337 C
2024-04-22 11:10:43.82 23.7458 121.5275 7.02 4.28 50 4.70 117 0.28 0.20 0.10 F 92 B
2024-04-22 11:13:12.35 23.8232 121.5335 8.15 5.49 99 4.90 61 0.37 0.10 0.10 F 331 B
2024-04-22 11:13:47.44 23.7733 121.5683 8.22 4.58 23 1.70 177 0.33 0.20 0.20 F 44 C
2024-04-22 11:22:08.11 23.7762 121.5087 7.86 5.05 99 5.60 80 0.40 0.10 0.10 F 218 B
2024-04-22 11:22:52.98 23.7408 121.5233 7.31 4.47 59 4.40 110 0.34 0.20 0.20 F 91 C
2024-04-22 11:25:13.96 23.7250 121.5090 2.61 4.93 99 4.40 82 0.40 0.10 0.20 F 207 B
2024-04-22 11:25:57.07 23.7343 121.5325 5.08 5.24 99 3.30 121 0.51 0.20 0.20 F 192 C
2024-04-22 11:34:29.45 23.7692 121.5060 8.97 4.99 99 6.10 65 0.36 0.10 0.10 F 351 B
2024-04-22 11:34:37.29 23.7130 121.5278 2.45 4.79 13 2.10 127 0.18 0.40 0.50 F 25 B
2024-04-22 11:36:38.60 23.7320 121.5062 4.96 4.41 99 5.00 45 0.36 0.10 0.10 F 323 C
2024-04-22 11:37:52.56 23.7843 121.5427 5.61 4.10 99 2.10 96 0.40 0.10 0.10 F 247 C
2024-04-22 11:44:00.17 23.7675 121.5563 7.48 4.94 99 2.30 138 0.35 0.10 0.10 F 314 C
2024-04-22 11:45:35.95 23.7172 121.5417 3.78 5.10 99 1.20 124 0.41 0.10 0.10 F 295 C
2024-04-22 11:47:33.28 23.7497 121.5263 7.23 4.40 99 5.10 116 0.39 0.10 0.10 F 240 C
2024-04-22 11:47:39.37 23.7435 121.5377 10.58 4.22 6 4.10 141 0.22 0.80 0.70 F 11 C
2024-04-22 12:13:33.91 23.7255 121.5045 4.97 4.26 99 4.80 76 0.37 0.10 0.10 F 308 B
2024-04-22 12:23:00.95 23.7003 121.5335 4.21 4.45 68 1.70 123 0.30 0.20 0.10 F 92 C
2024-04-22 12:23:23.82 23.8228 121.5013 8.61 4.67 99 6.20 85 0.36 0.10 0.10 F 189 B
2024-04-22 13:00:43.55 23.7283 121.5013 6.17 4.95 99 5.20 53 0.40 0.10 0.10 F 231 B
2024-04-22 13:02:22.22 23.7612 121.5330 7.88 4.60 99 4.20 122 0.35 0.10 0.10 F 174 C
2024-04-22 13:13:40.11 23.6975 121.5302 5.93 5.44 99 2.10 92 0.35 0.10 0.20 F 341 C
2024-04-22 13:14:23.74 23.7495 121.5110 10.24 4.05 16 5.90 95 0.22 0.30 0.30 F 21 B
2024-04-22 13:24:13.54 23.6987 121.5360 5.01 4.17 99 1.60 102 0.37 0.10 0.10 F 311 C
2024-04-22 13:42:57.78 23.7910 121.5830 8.95 4.99 99 2.10 84 0.35 0.10 0.10 F 388 B
2024-04-22 14:11:24.56 23.7752 121.5020 8.58 5.97 99 6.30 66 0.29 0.10 0.10 F 305 B
2024-04-22 14:12:14.97 23.7522 121.5135 7.84 4.84 40 6.00 98 0.25 0.20 0.20 F 54 B
2024-04-22 14:12:42.11 23.7365 121.4970 3.87 4.88 74 6.10 87 0.35 0.10 0.20 F 109 C
2024-04-22 14:12:46.61 23.7740 121.4825 7.55 4.33 9 5.90 99 0.21 0.60 0.60 F 14 B
2024-04-22 14:13:34.37 23.7418 121.4748 2.68 4.51 78 8.30 65 0.55 0.40 0.50 F 121 B
2024-04-22 14:13:59.72 23.7587 121.5208 7.48 4.31 37 5.30 106 0.34 0.20 0.20 F 66 C
2024-04-22 14:16:11.05 23.7150 121.4995 3.45 4.15 99 5.00 73 0.39 0.10 0.10 F 216 B
2024-04-22 14:16:54.14 23.7450 121.5027 3.72 4.32 99 6.20 85 0.39 0.10 0.10 F 261 C
2024-04-22 14:20:10.15 23.7330 121.5712 7.98 4.82 99 3.70 95 0.39 0.10 0.10 F 323 C
2024-04-22 14:27:12.09 23.7218 121.5820 7.64 4.14 88 3.80 144 0.36 0.20 0.10 F 153 C
2024-04-22 14:27:59.23 23.7542 121.5003 6.21 4.29 72 7.00 82 0.39 0.10 0.20 F 113 C
2024-04-22 15:14:59.42 23.8217 121.5408 7.57 4.29 71 4.40 122 0.35 0.20 0.20 F 120 C
2024-04-22 15:45:38.40 24.1917 121.5898 19.04 4.48 99 5.00 85 0.28 0.20 0.20 F 190 B
2024-04-22 15:56:44.66 23.7612 121.5163 8.48 4.87 99 5.50 73 0.28 0.10 0.10 F 309 B
2024-04-22 15:57:04.60 23.7593 121.5207 8.15 4.21 23 5.30 105 0.26 0.30 0.30 F 35 B
2024-04-22 16:01:26.73 23.7568 121.5155 6.70 4.69 99 5.90 70 0.39 0.10 0.10 F 328 B
2024-04-22 16:01:58.47 23.7605 121.5092 5.33 4.81 99 6.20 65 0.40 0.10 0.20 F 313 C
2024-04-22 16:06:30.43 23.7338 121.5298 4.90 4.50 99 3.40 64 0.38 0.10 0.10 F 373 B
2024-04-22 16:33:05.46 23.8255 121.6167 37.35 4.98 99 6.90 84 0.30 0.20 0.10 F 395 B
2024-04-22 16:45:25.07 23.7912 121.5780 8.57 4.57 99 1.60 86 0.35 0.10 0.10 F 320 B
2024-04-22 16:48:17.55 24.1957 121.5908 19.60 4.37 99 5.20 45 0.29 0.10 0.10 F 317 B
2024-04-22 16:49:58.76 23.7672 121.4228 14.10 4.06 99 5.30 38 0.35 0.10 0.10 F 302 B
2024-04-22 17:40:24.79 23.7273 121.5565 7.09 4.65 99 2.30 117 0.45 0.20 0.10 F 192 C
2024-04-22 17:41:08.45 23.7147 121.5653 7.66 4.38 52 2.00 176 0.35 0.30 0.20 F 61 C
2024-04-22 17:41:16.18 23.7208 121.5883 7.01 4.32 37 4.40 175 0.37 0.30 0.20 F 50 C
2024-04-22 18:12:01.90 23.7877 121.5275 7.29 4.17 74 3.60 81 0.35 0.20 0.20 F 120 B
2024-04-22 18:26:52.91 23.7400 121.6127 9.20 6.16 99 7.30 109 0.28 0.10 0.10 F 276 B
2024-04-22 18:27:05.92 23.8480 121.5930 2.33 4.74 6 7.40 193 0.09 0.70 0.40 F 8 D
2024-04-22 18:28:02.22 23.7718 121.5823 9.60 4.77 22 2.70 188 0.31 0.40 0.20 F 30 D
2024-04-22 18:32:28.92 23.7972 121.5427 8.40 4.15 20 2.30 97 0.33 0.70 0.50 F 35 B
2024-04-22 18:32:48.82 23.8482 121.5208 7.74 6.22 99 8.00 76 0.35 0.10 0.10 F 318 C
2024-04-22 18:33:40.51 23.7207 121.5212 8.84 4.45 13 3.00 94 0.22 0.60 0.40 F 18 B
2024-04-22 18:34:40.04 23.7653 121.5345 6.71 4.57 40 3.80 119 0.33 0.20 0.20 F 52 C
2024-04-22 18:34:54.26 23.7788 121.5482 7.68 4.21 13 1.80 124 0.29 0.30 0.20 F 22 B
2024-04-22 18:35:43.96 23.8827 121.5375 5.58 4.74 74 6.90 107 0.37 0.10 0.20 F 119 C
2024-04-22 18:39:45.71 23.8082 121.5645 6.42 4.89 99 2.30 145 0.42 0.20 0.10 F 234 C
2024-04-22 18:40:02.26 23.8700 121.5558 8.70 4.20 17 6.00 133 0.30 0.30 0.40 F 31 B
2024-04-22 18:44:23.14 23.8667 121.5317 7.52 4.70 99 8.20 106 0.40 0.10 0.10 F 290 C
2024-04-22 18:56:50.59 23.8282 121.5390 7.54 4.34 99 5.10 120 0.39 0.10 0.10 F 322 C
2024-04-22 19:00:16.39 23.8492 121.5668 7.77 4.46 99 6.80 139 0.41 0.10 0.10 F 314 C
2024-04-22 19:07:14.11 23.7788 121.5588 8.19 4.13 99 1.00 149 0.36 0.10 0.10 F 189 C
2024-04-22 19:13:40.76 23.8542 121.5352 7.78 4.88 99 7.90 102 0.42 0.10 0.10 F 340 C
2024-04-22 19:17:22.41 23.7372 121.5570 7.95 4.23 99 3.40 145 0.39 0.10 0.10 F 299 C
2024-04-22 19:19:54.61 23.8642 121.5548 7.85 5.26 99 6.50 83 0.41 0.10 0.10 F 343 B
2024-04-22 19:20:11.37 23.8662 121.5432 10.27 5.21 62 7.20 120 0.37 0.20 0.20 F 96 C
2024-04-22 19:20:35.24 23.8642 121.5485 11.13 4.46 21 6.90 128 0.28 0.20 0.30 F 42 B
2024-04-22 19:24:13.04 23.8888 121.5473 9.19 4.31 99 5.80 107 0.41 0.20 0.20 F 208 C
2024-04-22 19:28:32.49 23.7957 121.5352 5.39 5.15 99 2.90 84 0.48 0.20 0.10 F 229 B
2024-04-22 19:28:44.40 23.7953 121.5202 9.76 4.99 24 4.40 77 0.48 0.40 0.60 F 33 B
2024-04-22 19:34:05.57 23.7847 121.5595 6.82 5.02 99 0.50 122 0.35 0.10 0.10 F 201 C
2024-04-22 19:57:27.75 23.8377 121.6020 7.74 4.47 99 6.80 87 0.37 0.10 0.10 F 239 B
2024-04-22 20:03:07.92 23.8280 121.6040 8.12 5.24 99 6.10 85 0.35 0.10 0.10 F 393 B
2024-04-22 20:03:45.29 23.8412 121.5915 7.17 4.39 41 6.60 162 0.37 0.30 0.20 F 82 C
2024-04-22 20:07:03.34 23.8245 121.5528 8.27 4.60 99 4.20 84 0.40 0.20 0.20 F 366 B
2024-04-22 20:07:25.26 23.8367 121.5438 8.76 4.13 46 5.80 129 0.35 0.20 0.20 F 92 C
2024-04-22 20:10:47.19 23.7658 121.5232 7.29 4.22 99 4.70 91 0.38 0.10 0.10 F 358 C
2024-04-22 20:11:20.57 23.7985 121.5707 11.28 4.45 99 1.50 145 0.46 0.20 0.20 F 219 C
2024-04-22 20:12:26.90 23.8230 121.5902 6.74 4.34 99 4.80 155 0.40 0.10 0.10 F 300 C
2024-04-22 20:49:58.06 23.7360 121.5643 8.83 5.86 99 3.60 94 0.41 0.10 0.10 F 317 C
